timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587995769672,9627,Get Available Currencies,200,OK,Currency Converter API 1-1400,text,true,,2471,220,1955,1955,https://currency-converter5.p.rapidapi.com/currency/list,9627,0,9388
1587995774828,4475,Get Currency Rate,200,OK,Currency Converter API 1-1875,text,true,,7673,235,1955,1955,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4475,0,3072
1587995777870,1433,Get Currency Rate,200,OK,Currency Converter API 1-305,text,true,,7674,235,1955,1955,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1433,0,1183
1587995769771,9549,Get Available Currencies,200,OK,Currency Converter API 1-1001,text,true,,2471,220,1955,1955,https://currency-converter5.p.rapidapi.com/currency/list,9549,0,9126
1587995774936,4398,Get Currency Rate,200,OK,Currency Converter API 1-961,text,true,,7673,235,1955,1955,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4398,0,1456
1587995779138,204,Get Historical Currency Rate,200,OK,Currency Converter API 1-818,text,true,,7055,247,1955,1955,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,204,0,0
1587995770549,8792,Get Available Currencies,200,OK,Currency Converter API 1-1705,text,true,,2471,220,1955,1955,https://currency-converter5.p.rapidapi.com/currency/list,8792,0,8375
1587995778476,869,Get Currency Rate,200,OK,Currency Converter API 1-1320,text,true,,7674,235,1954,1954,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,869,0,638
1587995769355,9993,Get Historical Currency Rate,200,OK,Currency Converter API 1-33,text,true,,7055,247,1954,1954,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,9993,0,9326
1587995770284,9065,Get Available Currencies,200,OK,Currency Converter API 1-1581,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9065,0,8638
1587995770164,9187,Get Available Currencies,200,OK,Currency Converter API 1-1425,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9187,0,8690
1587995769986,9365,Get Available Currencies,200,OK,Currency Converter API 1-1297,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9365,0,8935
1587995770286,9073,Get Available Currencies,200,OK,Currency Converter API 1-1709,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9073,0,4130
1587995769804,9555,Get Currency Rate,200,OK,Currency Converter API 1-263,text,true,,7674,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,9555,0,9119
1587995770305,9061,Get Available Currencies,200,OK,Currency Converter API 1-1197,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9061,0,8618
1587995778488,885,Get Currency Rate,200,OK,Currency Converter API 1-1013,text,true,,7674,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,885,0,681
1587995778487,906,Get Currency Rate,200,OK,Currency Converter API 1-1731,text,true,,7674,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,906,0,678
1587995770656,8740,Get Available Currencies,200,OK,Currency Converter API 1-1779,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,8740,0,8293
1587995768310,11087,Get Available Currencies,200,OK,Currency Converter API 1-731,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,11087,0,3521
1587995770062,9341,Get Available Currencies,200,OK,Currency Converter API 1-1447,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9340,0,9105
1587995776134,3270,Get Currency Rate,200,OK,Currency Converter API 1-838,text,true,,7673,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,3270,0,1536
1587995775534,3896,Get Currency Rate,200,OK,Currency Converter API 1-280,text,true,,7674,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,3896,0,3364
1587995769400,10053,Get Currency Rate,200,OK,Currency Converter API 1-49,text,true,,7673,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,10053,0,6539
1587995770302,9161,Get Available Currencies,200,OK,Currency Converter API 1-1689,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,9161,0,8728
1587995776087,3377,Get Currency Rate,200,OK,Currency Converter API 1-1861,text,true,,7674,235,1953,1953,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,3377,0,3150
1587995771407,8056,Get Available Currencies,200,OK,Currency Converter API 1-1978,text,true,,2471,220,1953,1953,https://currency-converter5.p.rapidapi.com/currency/list,8056,0,7633
1587995779260,214,Get Historical Currency Rate,200,OK,Currency Converter API 1-513,text,true,,7055,247,1953,1953,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,214,0,0
1587995776797,2680,Get Currency Rate,200,OK,Currency Converter API 1-575,text,true,,7674,235,1952,1952,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,2680,0,2231
1587995767457,12038,Get Available Currencies,200,OK,Currency Converter API 1-282,text,true,,2471,220,1952,1952,https://currency-converter5.p.rapidapi.com/currency/list,12038,0,11826
1587995769982,9517,Get Available Currencies,200,OK,Currency Converter API 1-1360,text,true,,2471,220,1952,1952,https://currency-converter5.p.rapidapi.com/currency/list,9517,0,8050
1587995778683,818,Get Currency Rate,200,OK,Currency Converter API 1-1908,text,true,,7674,235,1952,1952,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,818,0,615
1587995778419,1099,Get Currency Rate,200,OK,Currency Converter API 1-1783,text,true,,7674,235,1952,1952,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1099,0,868
1587995779268,251,Get Historical Currency Rate,200,OK,Currency Converter API 1-511,text,true,,7055,247,1952,1952,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,251,0,0
1587995779298,223,Get Historical Currency Rate,200,OK,Currency Converter API 1-953,text,true,,7055,247,1951,1951,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,223,0,0
1587995767306,12224,Get Available Currencies,200,OK,Currency Converter API 1-190,text,true,,2471,220,1950,1950,https://currency-converter5.p.rapidapi.com/currency/list,12224,0,11813
1587995767456,12076,Get Available Currencies,200,OK,Currency Converter API 1-279,text,true,,2471,220,1950,1950,https://currency-converter5.p.rapidapi.com/currency/list,12076,0,11841
1587995775923,3609,Get Currency Rate,200,OK,Currency Converter API 1-224,text,true,,7674,235,1950,1950,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,3609,0,3196
1587995779303,242,Get Historical Currency Rate,200,OK,Currency Converter API 1-305,text,true,,7055,247,1950,1950,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,242,0,0
1587995768121,11432,Get Available Currencies,200,OK,Currency Converter API 1-417,text,true,,2471,220,1949,1949,https://currency-converter5.p.rapidapi.com/currency/list,11432,0,8141
1587995767457,12099,Get Available Currencies,200,OK,Currency Converter API 1-275,text,true,,2471,220,1949,1949,https://currency-converter5.p.rapidapi.com/currency/list,12099,0,11878
1587995769685,9871,Get Available Currencies,200,OK,Currency Converter API 1-1050,text,true,,2471,220,1949,1949,https://currency-converter5.p.rapidapi.com/currency/list,9871,0,9649
1587995767454,12109,Get Available Currencies,200,OK,Currency Converter API 1-272,text,true,,2471,220,1949,1949,https://currency-converter5.p.rapidapi.com/currency/list,12109,0,11881
1587995771404,8159,Get Available Currencies,200,OK,Currency Converter API 1-1982,text,true,,2471,220,1949,1949,https://currency-converter5.p.rapidapi.com/currency/list,8159,0,7906
1587995779345,220,Get Historical Currency Rate,200,OK,Currency Converter API 1-1320,text,true,,7055,247,1949,1949,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,220,0,0
1587995779394,205,Get Historical Currency Rate,200,OK,Currency Converter API 1-1731,text,true,,7055,247,1948,1948,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,205,0,0
1587995776355,3251,Get Currency Rate,200,OK,Currency Converter API 1-228,text,true,,7673,235,1947,1947,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,3251,0,1664
1587995779373,237,Get Historical Currency Rate,200,OK,Currency Converter API 1-1013,text,true,,7055,247,1947,1947,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,237,0,0
1587995770038,9572,Get Available Currencies,200,OK,Currency Converter API 1-1118,text,true,,2471,220,1946,1946,https://currency-converter5.p.rapidapi.com/currency/list,9572,0,9313
1587995778152,1464,Get Historical Currency Rate,200,OK,Currency Converter API 1-666,text,true,,7055,247,1946,1946,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,1464,0,0
1587995767277,12347,Get Available Currencies,200,OK,Currency Converter API 1-174,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,12347,0,4273
1587995771416,8220,Get Available Currencies,200,OK,Currency Converter API 1-1969,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,8220,0,7979
1587995775134,4517,Get Currency Rate,200,OK,Currency Converter API 1-27,text,true,,7673,235,1945,1945,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4517,0,2900
1587995767500,12152,Get Available Currencies,200,OK,Currency Converter API 1-296,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,12152,0,11665
1587995770805,8854,Get Available Currencies,200,OK,Currency Converter API 1-1931,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,8854,0,4018
1587995770803,8857,Get Available Currencies,200,OK,Currency Converter API 1-1928,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,8857,0,4020
1587995768151,11512,Get Available Currencies,200,OK,Currency Converter API 1-376,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,11512,0,5957
1587995768645,11019,Get Available Currencies,200,OK,Currency Converter API 1-822,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,11019,0,1174
1587995767439,12281,Get Available Currencies,200,OK,Currency Converter API 1-271,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,12281,0,1169
1587995768630,11091,Get Available Currencies,200,OK,Currency Converter API 1-886,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,11091,0,1190
1587995768597,11139,Get Available Currencies,200,OK,Currency Converter API 1-366,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,11139,0,1175
1587995770307,9431,Get Available Currencies,200,OK,Currency Converter API 1-1226,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,9431,0,7960
1587995767404,12336,Get Available Currencies,200,OK,Currency Converter API 1-242,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,12336,0,1223
1587995767476,12273,Get Available Currencies,200,OK,Currency Converter API 1-293,text,true,,2471,220,1945,1945,https://currency-converter5.p.rapidapi.com/currency/list,12273,0,11977
1587995778686,1094,Get Currency Rate,200,OK,Currency Converter API 1-1736,text,true,,7674,235,1945,1945,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1094,0,810
1587995778852,930,Get Currency Rate,200,OK,Currency Converter API 1-1727,text,true,,7674,235,1945,1945,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,930,0,635
1587995779501,299,Get Historical Currency Rate,200,OK,Currency Converter API 1-1908,text,true,,7055,247,1945,1945,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,299,0,0
1587995770310,9498,Get Available Currencies,200,OK,Currency Converter API 1-1693,text,true,,2471,220,1944,1944,https://currency-converter5.p.rapidapi.com/currency/list,9498,0,9220
1587995778721,1279,Get Historical Currency Rate,200,OK,Currency Converter API 1-933,text,true,,7055,247,1944,1944,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,1279,0,0
1587995778824,1176,Get Historical Currency Rate,200,OK,Currency Converter API 1-144,text,true,,7055,247,1944,1944,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,1176,0,948
1587995779782,220,Get Historical Currency Rate,200,OK,Currency Converter API 1-1727,text,true,,7055,247,1942,1942,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,220,0,0
1587995768646,11356,Get Available Currencies,200,OK,Currency Converter API 1-819,text,true,,2471,220,1941,1941,https://currency-converter5.p.rapidapi.com/currency/list,11356,0,10093
1587995779780,227,Get Historical Currency Rate,200,OK,Currency Converter API 1-1736,text,true,,7055,247,1941,1941,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,227,0,0
1587995775772,4247,Get Currency Rate,200,OK,Currency Converter API 1-1247,text,true,,7674,235,1940,1940,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4247,0,3533
1587995768115,11906,Get Available Currencies,200,OK,Currency Converter API 1-426,text,true,,2471,220,1940,1940,https://currency-converter5.p.rapidapi.com/currency/list,11906,0,8147
1587995778911,1112,Get Currency Rate,200,OK,Currency Converter API 1-100,text,true,,7674,235,1940,1940,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1112,0,837
1587995768153,11870,Get Available Currencies,200,OK,Currency Converter API 1-374,text,true,,2471,220,1940,1940,https://currency-converter5.p.rapidapi.com/currency/list,11870,0,1193
1587995775516,4509,Get Currency Rate,200,OK,Currency Converter API 1-577,text,true,,7674,235,1940,1940,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4509,0,3095
1587995778034,1992,Get Currency Rate,200,OK,Currency Converter API 1-338,text,true,,7674,235,1940,1940,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1992,0,739
1587995770259,9767,Get Available Currencies,200,OK,Currency Converter API 1-1628,text,true,,2471,220,1940,1940,https://currency-converter5.p.rapidapi.com/currency/list,9767,0,4066
1587995767852,12180,Get Available Currencies,200,OK,Currency Converter API 1-283,text,true,,2471,220,1940,1940,https://currency-converter5.p.rapidapi.com/currency/list,12180,0,1472
1587995776540,3494,Get Historical Currency Rate,200,OK,Currency Converter API 1-550,text,true,,7054,247,1940,1940,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,3494,0,0
1587995767230,12805,Get Available Currencies,200,OK,Currency Converter API 1-138,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,12805,0,7697
1587995770786,9250,Get Available Currencies,200,OK,Currency Converter API 1-1920,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,9250,0,8645
1587995768806,11235,Get Available Currencies,200,OK,Currency Converter API 1-951,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,11235,0,2530
1587995769830,10213,Get Available Currencies,200,OK,Currency Converter API 1-1179,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,10213,0,4022
1587995770748,9302,Get Available Currencies,200,OK,Currency Converter API 1-1857,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,9302,0,5794
1587995767861,12190,Get Available Currencies,200,OK,Currency Converter API 1-452,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,12190,0,1463
1587995770768,9283,Get Available Currencies,200,OK,Currency Converter API 1-1874,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,9283,0,3948
1587995778853,1209,Get Currency Rate,200,OK,Currency Converter API 1-1295,text,true,,7674,235,1939,1939,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1209,0,799
1587995770772,9289,Get Available Currencies,200,OK,Currency Converter API 1-1912,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,9289,0,4051
1587995770813,9248,Get Available Currencies,200,OK,Currency Converter API 1-1904,text,true,,2471,220,1939,1939,https://currency-converter5.p.rapidapi.com/currency/list,9248,0,4659
1587995778991,1073,Get Historical Currency Rate,200,OK,Currency Converter API 1-318,text,true,,7055,247,1939,1939,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,1073,0,655
1587995768123,11942,Get Available Currencies,200,OK,Currency Converter API 1-416,text,true,,2471,220,1938,1938,https://currency-converter5.p.rapidapi.com/currency/list,11942,0,8141
1587995769546,10527,Get Available Currencies,200,OK,Currency Converter API 1-1345,text,true,,2471,220,1938,1938,https://currency-converter5.p.rapidapi.com/currency/list,10527,0,9889
1587995768097,11991,Get Available Currencies,200,OK,Currency Converter API 1-502,text,true,,2471,220,1938,1938,https://currency-converter5.p.rapidapi.com/currency/list,11991,0,11513
1587995770186,9915,Get Available Currencies,200,OK,Currency Converter API 1-1140,text,true,,2471,220,1938,1938,https://currency-converter5.p.rapidapi.com/currency/list,9915,0,9409
1587995778680,1424,Get Currency Rate,200,OK,Currency Converter API 1-1357,text,true,,7674,235,1938,1938,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,1424,0,905
1587995776461,3650,Get Historical Currency Rate,200,OK,Currency Converter API 1-70,text,true,,7055,247,1938,1938,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,3650,0,3084
1587995772258,9593,Get Historical Currency Rate,200,OK,Currency Converter API 1-81,text,true,,7055,247,1937,1937,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,9593,0,6268
1587995768663,13189,Get Available Currencies,200,OK,Currency Converter API 1-900,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,13189,0,10122
1587995777487,4372,Get Currency Rate,200,OK,Currency Converter API 1-86,text,true,,7674,235,1936,1936,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4372,0,1968
1587995768693,13169,Get Available Currencies,200,OK,Currency Converter API 1-910,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,13169,0,10957
1587995770240,11637,Get Available Currencies,200,OK,Currency Converter API 1-1670,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11637,0,9423
1587995770269,11612,Get Available Currencies,200,OK,Currency Converter API 1-1593,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11612,0,9397
1587995770813,11077,Get Available Currencies,200,OK,Currency Converter API 1-1898,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11077,0,4685
1587995770258,11632,Get Available Currencies,200,OK,Currency Converter API 1-869,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11632,0,9407
1587995770684,11209,Get Available Currencies,200,OK,Currency Converter API 1-1797,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11209,0,6502
1587995770189,11708,Get Available Currencies,200,OK,Currency Converter API 1-1138,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11708,0,9471
1587995769947,11951,Get Available Currencies,200,OK,Currency Converter API 1-1514,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,11951,0,9716
1587995774193,7706,Get Currency Rate,200,OK,Currency Converter API 1-955,text,true,,7673,235,1936,1936,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,7706,0,1848
1587995767343,14567,Get Available Currencies,200,OK,Currency Converter API 1-209,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,14567,0,1873
1587995772773,9139,Get Currency Rate,200,OK,Currency Converter API 1-200,text,true,,7674,235,1936,1936,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,9139,0,6485
1587995767587,14330,Get Available Currencies,200,OK,Currency Converter API 1-325,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,14330,0,12079
1587995768698,14116,Get Available Currencies,200,OK,Currency Converter API 1-891,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,14116,0,11099
1587995769397,13430,Get Currency Rate,200,OK,Currency Converter API 1-75,text,true,,7673,235,1936,1936,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,13430,0,6591
1587995770246,12605,Get Available Currencies,200,OK,Currency Converter API 1-855,text,true,,2471,220,1936,1936,https://currency-converter5.p.rapidapi.com/currency/list,12605,0,6676
1587995769357,13508,Get Historical Currency Rate,200,OK,Currency Converter API 1-53,text,true,,7055,247,1936,1936,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,13508,0,10308
1587995767503,15426,Get Available Currencies,200,OK,Currency Converter API 1-301,text,true,,2471,220,1935,1935,https://currency-converter5.p.rapidapi.com/currency/list,15426,0,12233
1587995770254,12705,Get Available Currencies,200,OK,Currency Converter API 1-1640,text,true,,2471,220,1935,1935,https://currency-converter5.p.rapidapi.com/currency/list,12705,0,3957
1587995768893,14072,Get Available Currencies,200,OK,Currency Converter API 1-548,text,true,,2471,220,1935,1935,https://currency-converter5.p.rapidapi.com/currency/list,14072,0,7340
1587995767179,15788,Get Available Currencies,200,OK,Currency Converter API 1-97,text,true,,2471,220,1935,1935,https://currency-converter5.p.rapidapi.com/currency/list,15788,0,1031
1587995767047,15932,Get Available Currencies,200,OK,Currency Converter API 1-99,text,true,,2471,220,1935,1935,https://currency-converter5.p.rapidapi.com/currency/list,15932,0,1162
1587995767038,15942,Get Available Currencies,200,OK,Currency Converter API 1-64,text,true,,2471,220,1935,1935,https://currency-converter5.p.rapidapi.com/currency/list,15942,0,1172
1587995777376,5604,Get Historical Currency Rate,200,OK,Currency Converter API 1-851,text,true,,7054,247,1935,1935,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,5604,0,0
1587995778894,4090,Get Currency Rate,200,OK,Currency Converter API 1-773,text,true,,7674,235,1934,1934,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4090,0,602
1587995776462,6524,Get Currency Rate,200,OK,Currency Converter API 1-688,text,true,,7674,235,1934,1934,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,6524,0,1805
1587995769357,13683,Get Currency Rate,200,OK,Currency Converter API 1-116,text,true,,7673,235,1934,1934,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,13683,0,5861
1587995779185,3856,Get Historical Currency Rate,200,OK,Currency Converter API 1-371,text,true,,7055,247,1934,1934,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,3856,0,0
1587995769348,13692,Get Currency Rate,200,OK,Currency Converter API 1-39,text,true,,7673,235,1933,1933,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,13692,0,7490
1587995779464,3583,Get Currency Rate,200,OK,Currency Converter API 1-1689,text,true,,7674,235,1933,1933,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,3583,0,3386
1587995778622,4442,Get Currency Rate,200,OK,Currency Converter API 1-17,text,true,,7674,235,1933,1933,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4442,0,641
1587995776394,6677,Get Currency Rate,200,OK,Currency Converter API 1-235,text,true,,7674,235,1933,1933,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,6677,0,2209
1587995769689,13388,Get Available Currencies,200,OK,Currency Converter API 1-1368,text,true,,2471,220,1933,1933,https://currency-converter5.p.rapidapi.com/currency/list,13388,0,9220
1587995778936,4143,Get Historical Currency Rate,200,OK,Currency Converter API 1-233,text,true,,7055,247,1933,1933,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,4143,0,3920
1587995778818,4264,Get Currency Rate,200,OK,Currency Converter API 1-808,text,true,,7674,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4263,0,4034
1587995767222,15861,Get Available Currencies,200,OK,Currency Converter API 1-187,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,15861,0,2034
1587995770276,12808,Get Available Currencies,200,OK,Currency Converter API 1-1463,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,12808,0,8812
1587995775291,7815,Get Currency Rate,200,OK,Currency Converter API 1-5,text,true,,7674,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,7815,0,3993
1587995774657,8449,Get Currency Rate,200,OK,Currency Converter API 1-687,text,true,,7674,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,8449,0,4178
1587995769901,13206,Get Available Currencies,200,OK,Currency Converter API 1-1125,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,13206,0,5844
1587995777909,5201,Get Currency Rate,200,OK,Currency Converter API 1-127,text,true,,7674,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,5201,0,789
1587995768918,14246,Get Available Currencies,200,OK,Currency Converter API 1-566,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,14246,0,11117
1587995778106,5067,Get Currency Rate,200,OK,Currency Converter API 1-1103,text,true,,7674,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,5067,0,3771
1587995767759,15428,Get Available Currencies,200,OK,Currency Converter API 1-394,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,15428,0,12303
1587995770622,12564,Get Available Currencies,200,OK,Currency Converter API 1-1760,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,12564,0,8561
1587995769596,13597,Get Available Currencies,200,OK,Currency Converter API 1-846,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,13597,0,6638
1587995769508,13704,Get Available Currencies,200,OK,Currency Converter API 1-692,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,13704,0,6527
1587995769517,13719,Get Available Currencies,200,OK,Currency Converter API 1-925,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,13719,0,6517
1587995769328,13908,Get Available Currencies,200,OK,Currency Converter API 1-662,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,13908,0,10192
1587995771408,11829,Get Available Currencies,200,OK,Currency Converter API 1-1972,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,11829,0,4519
1587995779183,4063,Get Currency Rate,200,OK,Currency Converter API 1-438,text,true,,7674,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4063,0,3644
1587995769386,13861,Get Currency Rate,200,OK,Currency Converter API 1-125,text,true,,7673,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,13861,0,7541
1587995769781,13479,Get Currency Rate,200,OK,Currency Converter API 1-288,text,true,,7673,235,1932,1932,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,13479,0,0
1587995770218,13042,Get Available Currencies,200,OK,Currency Converter API 1-1462,text,true,,2471,220,1932,1932,https://currency-converter5.p.rapidapi.com/currency/list,13042,0,12780
1587995778814,4450,Get Historical Currency Rate,200,OK,Currency Converter API 1-377,text,true,,7055,247,1932,1932,https://currency-converter5.p.rapidapi.com/currency/historical/2018-03-13?amount=10,4450,0,4185
1587995769671,13597,Get Available Currencies,200,OK,Currency Converter API 1-1022,text,true,,2471,220,1931,1931,https://currency-converter5.p.rapidapi.com/currency/list,13597,0,13337
1587995769441,13855,Get Available Currencies,200,OK,Currency Converter API 1-879,text,true,,2471,220,1931,1931,https://currency-converter5.p.rapidapi.com/currency/list,13855,0,13409
1587995766865,16437,Get Available Currencies,200,OK,Currency Converter API 1-3,text,true,,2471,220,1931,1931,https://currency-converter5.p.rapidapi.com/currency/list,16437,0,1355
1587995779221,4082,Get Currency Rate,200,OK,Currency Converter API 1-777,text,true,,7674,235,1931,1931,https://currency-converter5.p.rapidapi.com/currency/convert?amount=2398,4082,0,3630
